Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
becky_homefront_peek_ecc8e74b		Наверное, показалось: вы заглянули за крыльцо, но там никого не было.	game/Town/BeckyHomeFront.rpy	253	"[what]"
becky_homefront_peek_801c8541		Ваши наблюдения заинтересовали Бекки, которая решила проверить, на что это вы там смотрите.	game/Town/BeckyHomeFront.rpy	257	"[what]"
becky_homefront_share_with_becky_3b511eb3		"Бекки, смотри", подозвали вы вдовушку, указав ей на сношающуюся парочку. Бекки подошла к вам и осторожно выглянула из-за угла.	game/Town/BeckyHomeFront.rpy	261	"[what]"
becky_homefront_share_with_becky_4d505272		"Так это ж Ингенборг, дочка моя, с Лукасом, ухажером своим. Очень милый мальчик, он на ней даже жениться собирается. До дома не дотерпели, эх молодость-молодость!"	game/Town/BeckyHomeFront.rpy	263	"[what]"
becky_homefront_share_with_becky_fe3922ac		"Эх доченька бедная моя, тебе же наверное неудобно то, на камне. Ну да дело молодое!"	game/Town/BeckyHomeFront.rpy	265	"[what]"
becky_homefront_share_with_becky_da999783		- сказала Бекки, увидев парочку.	game/Town/BeckyHomeFront.rpy	266	"[what]"
becky_homefront_share_with_becky_06d2e2b4		"Но ведь это значит, что дома скорее всего никого нет, так что пошли скорее внутрь, пока они нас не засекли!" - добавила она.	game/Town/BeckyHomeFront.rpy	268	"[what]"
becky_homefront_ignore_5f00e5a7		Вы вернулись к вдове Блэнкеншип: "А, кошка пробежала, ерунда", сказали вы ей.	game/Town/BeckyHomeFront.rpy	277	"[what]"
becky_homefront_ignore_5e5b1c5c		"А, ну тогда пошли скорее в дом, пока дети мои не вернулись," ответила вам Бекки, "а то увидят, смеяться будут, мол мамке уже [age_girls.get('becky', 36)] лет, а она все с парнями гуляет."	game/Town/BeckyHomeFront.rpy	279	"[what]"
becky_homefront_ignore_f20814b3		"А, ну тогда пошли скорее в дом, я уже и стол накрыла," ответила вам Бекки.	game/Town/BeckyHomeFront.rpy	281	"[what]"
becky_homefront_suggest_approach_4d0c305a		Вы обернулись к вдове Блэнкеншип: "Может подойдем к ним?" спросили вы ее.	game/Town/BeckyHomeFront.rpy	287	"[what]"
becky_homefront_suggest_approach_7c951a76		"Да ты что, ведь тогда дочка меня с тобой увидит, вдруг смеяться будет, мол мамке уже [age_girls.get('becky', 36)] лет, а она все с парнями гуляет. Пошли лучше скорее в дом, пока они тут заняты."	game/Town/BeckyHomeFront.rpy	288	"[what]"
becky_homefront_suggest_approach_8005773b		И с этими словами она настойчиво потянула вас в сторону двери.	game/Town/BeckyHomeFront.rpy	289	"[what]"
becky_homefront_suggest_approach_4013619c		"Бекки, отчего бы тебе не поприветствовать дочу?" - осведомились вы, и, преодолев слабое сопротивление вдовицы, подошли к влюбленной парочке.	game/Town/BeckyHomeFront.rpy	292	"[what]"
becky_homefront_suggest_approach_fdaf0be4		"Привет, детки," сказала им Бекки.	game/Town/BeckyHomeFront.rpy	293	"[what]"
becky_homefront_suggest_approach_c367d59b		"Инга, Лукас, привет, как дела?" - вежливо осведомились вы.	game/Town/BeckyHomeFront.rpy	294	"[what]"
becky_homefront_suggest_approach_cf2f3e3d		"Пока не родила!" пошутил в ответ он, погладив округлившийся живот своей любовницы.	game/Town/BeckyHomeFront.rpy	296	"[what]"
becky_homefront_suggest_approach_76d813f2		"О, привет Стефан, здравствуйте миссис Блэнкеншип," - отозвался Лукас.	game/Town/BeckyHomeFront.rpy	298	"[what]"
becky_homefront_suggest_approach_b6efbe26		Ингенборг же ничего не ответила, но отнюдь не из-за недостатка вежливости, а оттого, что ее ротик был занят внушительным органом ее жениха. Увидев вас со своей мамой она слегка покраснела, помахала вам рукой в знак приветствия, но члена изо рта не выпустила.	game/Town/BeckyHomeFront.rpy	300	"[what]"
becky_homefront_suggest_approach_b4eec0c1		Инга же обладала меньшей выдержкой чем ее хахаль и густо покраснела, увидев мать. Впрочем, недостаточно густо, чтобы перестать. "Мам, ах, привет, ах, Стефанчик, ах, и тебе приветик," - вымолвила Блэнкеншип-младшая.	game/Town/BeckyHomeFront.rpy	302	"[what]"
becky_homefront_watch_cum_8e14d2f3		Вы вместе с Бекки с интересом продолжили наблюдать за совокупляющейся парочкой. Вдову такое зрелище, судя по всему, завело, и ее рука автоматически стала потирать промежность через платье, а на лице застыла улыбка.	game/Town/BeckyHomeFront.rpy	310	"[what]"
becky_homefront_watch_cum_334d8711		Любовников же такое внимание возбудило, судя по всему, еще пуще.	game/Town/BeckyHomeFront.rpy	311	"[what]"
becky_homefront_watch_cum_eb0754eb		Вы с интересом продолжили наблюдать за совокупляющейся парочкой. Любовников ваше внимание завело, судя по всему, еще больше.	game/Town/BeckyHomeFront.rpy	313	"[what]"
becky_homefront_watch_cum_4fdba5cb		Косясь на вас, Ингенборг старательно продолжала работать ротиком над членом Лукаса и вскоре ее труды оказались вознаграждены: с блаженным вздохом парнишка кончил ей прямо в ротик.	game/Town/BeckyHomeFront.rpy	315	"[what]"
becky_homefront_watch_cum_70a790b7		Ей такой исход был явно не в первой, так как она проглотила все не поморщившись, облизала пухленькие губки и встала с колен.	game/Town/BeckyHomeFront.rpy	316	"[what]"
becky_homefront_watch_cum_026e80ef		Посматривая время от времени на вас, парочка стремительно приближалась к оргазму. И вот Лукас стал заполнять пещерку Инги своим семенем, а вслед за ним, мелко затрясшись, стала кончать и его партнерша.	game/Town/BeckyHomeFront.rpy	319	"[what]"
becky_homefront_watch_cum_11073855		Обмякший член Лукаса вывалился из влагалища Ингенборг, а та сразу же натянула панталончики, не давая сперме вытечь и запачкать платье.	game/Town/BeckyHomeFront.rpy	320	"[what]"
becky_homefront_watch_cum_ba0cff4c		"Мам, Стефан, мы закончили, пойдем теперь в дом," как ни в чем не бывало предложила вам Инга.	game/Town/BeckyHomeFront.rpy	323	"[what]"
becky_homefront_watch_cum_851f5d30		"Стефан, увидимся дома, нам надо еще кое что забрать," сказал вам Лукас, заправляя член обратно в штаны. И с этими словами парочка удалилась.	game/Town/BeckyHomeFront.rpy	326	"[what]"
becky_homefront_watch_cum_5980d7db		"Лукас, Ингочка, а что ж вы на улице, вам же небось неудобно?" - резонно осведомилась у парочки Бекки.	game/Town/BeckyHomeFront.rpy	328	"[what]"
becky_homefront_watch_cum_7b70a7b4		"Я же вам сказала, что можете у нас дома, не стесняйтесь."	game/Town/BeckyHomeFront.rpy	329	"[what]"
becky_homefront_watch_cum_7a73420c		"Ой мам, ну ты сказанула. Лукас и стыд - вещи мало совместимые. Где он меня только не сношал. Это-то его и заводит, говорит что в одном месте скучно. Правда, милый?"	game/Town/BeckyHomeFront.rpy	330	"[what]"
becky_homefront_watch_cum_2e926c93		"Да, миссис Блэнкеншип," согласился Лукас, "Инга все правильно говорит."	game/Town/BeckyHomeFront.rpy	331	"[what]"
becky_homefront_watch_cum_f00f864d		"Ну, навязывать свой дом не буду," пошла на попятную Бекки, "только смотрите, не простудитесь," заботливо поспешила добавить она.	game/Town/BeckyHomeFront.rpy	332	"[what]"
becky_homefront_approach_9f48cd87		Вы решили нарушить уединение парочки. Подойдя к любовникам решительным шагом, вы нахально осведомились: "А что это вы тут делаете, а?"	game/Town/BeckyHomeFront.rpy	340	"[what]"
becky_homefront_approach_ea53f321		"Как что делаем, разве не видно?" удивился парень. "Я трахаю свою подружку."	game/Town/BeckyHomeFront.rpy	341	"[what]"
becky_homefront_approach_7090f0ec		"Резонно, можно было бы и не спрашивать," подумали вы про себя, но набравшись наглости, вслух произнесли: "Ну тогда я следующий!"	game/Town/BeckyHomeFront.rpy	342	"[what]"
becky_homefront_approach_376f4838		Однако на ваш заход вы получили обескураживающий ответ: "Ну, хотя я парней обычно не трахаю, для тебя могу сделать исключение."	game/Town/BeckyHomeFront.rpy	343	"[what]"
becky_homefront_approach_2d415d6f		"Нет, нет, что вы, не надо исключений, будьте верны своим принципам," тут же нашлись вы.	game/Town/BeckyHomeFront.rpy	344	"[what]"
becky_homefront_approach_af0c9b89		И тут вы поняли, что разговариваете с пустотой: парень решил сосредоточиться на своей партнерше, а не на дискуссии с вами.	game/Town/BeckyHomeFront.rpy	345	"[what]"
becky_homefront_approach_44693a17		Вы решили нарушить уединение парочки. Подойдя к Лукасу с Ингой решительным шагом, вы нахально осведомились: "А что это вы тут делаете, а?"	game/Town/BeckyHomeFront.rpy	348	"[what]"
becky_homefront_approach_8ec77900		"О, привет Стефан," - ответил Лукас вам как ни в чем не бывало. "А сам-то что думаешь, что мы тут делаем?" - задал он риторический вопрос.	game/Town/BeckyHomeFront.rpy	349	"[what]"
becky_homefront_approach_6a0e37de		Ингенборг же в силу того, что ее ротик был занят внушительным органом ее жениха ничего вам не ответила, только помахнула вам рукой в знак приветствия, не выпуская члена изо рта.	game/Town/BeckyHomeFront.rpy	351	"[what]"
becky_homefront_approach_e56e10ab		Инга же обладала меньшей выдержкой чем ее хахаль и густо покраснела, увидев что вы их застали в момент секса.	game/Town/BeckyHomeFront.rpy	353	"[what]"
becky_homefront_approach_40a90e2c		"Стефан, я тут как видишь несколько занят, если ты хочешь о чем-то поговорить, то давай я кончу и в доме поболтаем, лады?" - добавил ваш знакомец.	game/Town/BeckyHomeFront.rpy	354	"[what]"
becky_homefront_approach_7aa1420f		Вы решили поприветствовать ваших знакомых. Подойдя к ним, вы вежливо их поприветствовали: "Инга, Лукас, привет, как дела?"	game/Town/BeckyHomeFront.rpy	357	"[what]"
becky_homefront_approach_ac15ab9e		"Пока не родила!" пошутил в ответ Лукас, погладив округлившийся живот своей любовницы.	game/Town/BeckyHomeFront.rpy	359	"[what]"
becky_homefront_approach_0da2dc57		"О, привет Стефан," - отозвался Лукас.	game/Town/BeckyHomeFront.rpy	361	"[what]"
becky_homefront_approach_5e0a415b		Ингенборг же ничего не ответила, но отнюдь не из-за недостатка вежливости, а оттого, что ее ротик был занят внушительным органом ее жениха. Увидев вас она слегка покраснела, помахала рукой в знак приветствия, но члена изо рта не выпустила.	game/Town/BeckyHomeFront.rpy	363	"[what]"
becky_homefront_approach_990709a8		При этом он ни на секунду не замедлил темпа, продолжая сношать Ингенборг. Та обернулась к вам и вежливо, хотя и несколько запыхавшись, поприветствовала вас: "Стефанчик, ах, приветик, ах!"	game/Town/BeckyHomeFront.rpy	365	"[what]"
church_georgett_sex_184ff963		В одном из углов собора вы находите вашу ветренную знакомую и шепчете ей на ухо ваше нескромное предложение.	game/Town/Church/Church.rpy	400	"[what]"
church_georgett_sex_8a32220a		«Ты что, сдурел!» - отвечает вам она. «Это же собор!»	game/Town/Church/Church.rpy	403	"[what]"
church_georgett_sex_970e808f		«Какой ты пошлый! Поиметь меня прямо на церковной службе!» - смеется Жоржетта. «Это обойдется тебе в 15 мараведи!»	game/Town/Church/Church.rpy	407	"[what]"
church_georgett_sex_87bcef84		«Ой, а у меня столько нет», говорите вы.	game/Town/Church/Church.rpy	410	"[what]"
church_georgett_sex_434200a8		«Ну нет так нет», следует резонный ответ.	game/Town/Church/Church.rpy	411	"[what]"
church_georgett_sex_1c66b471		Жоржетта поворачивается к молоденькой мулатке-шоколадке, стоящей рядом с ней: «Стефан, познакомься, это моя старшая доченька Лизетта, я тебе про нее рассказывала. Лизетта, познакомься, это дядя Стефан.»	game/Town/Church/Church.rpy	423	"[what]"
church_georgett_sex_28d43f1b		«Лизетточка, мы сейчас с г-ном Стефаном пойдем потрахаемся», - без тени смущения говорит ваша подруга своей дочке. «Оставайся здесь, или, если хочешь, можешь посмотреть. Только тихо.»	game/Town/Church/Church.rpy	426	"[what]"
church_georgett_sex_aa135b11		«Лизетточка, мы сейчас с г-ном Стефаном отойдем поговорить, а ты нас здесь подожди, хорошо?» - говорит ваша подруга своей дочке. «Хорошо, мама.»	game/Town/Church/Church.rpy	428	"[what]"
church_georgett_sex_1b5be171		Вы отдаете деньги Жоржетте и она ведет вас к одной из скамей в дальнем темном углу собора. Вы внимательно осматриваетесь и замечаете, что скамья, колонны, сложенная утварь и прочее барахло заслоняют вас от взглядов толпы. Судя по всему к таким же выводам приходит и Жоржетта, так как она решительным движением снимает с себя юбку под которой, как вы и ожидали, ничего не оказалось. А сняв, Жоржетта наклоняется, опираясь о скамью, приглашающе выставив свою киску. Поняв намек, вы, не теряя времени, спускаете штаны и одним движением входите в развратницу.	game/Town/Church/Church.rpy	431	"[what]"
church_georgett_sex_7521928f		Вы отдаете деньги Жоржетте и она ведет вас к одной из скамей в дальнем темном углу собора. Вы оба садитесь на нее. Видно, что колонны и прислоненная к ним церковная утварь заслоняют вас от взглядов толпы. Жоржетта быстро приспускает ваши штаны, выпуская на волю ваш уже вставший член. Затем она садится вам на колени, ловко заправляя ваш член в себя. Вы с удовлетворением отмечаете, что Жоржетта даже в церкви не изменила своей привычке ходить без нижнего белья. Оперевшись на следующую скамью ваша подружка начинает плавно двигаться, осторожно но уверенно доводя вас обеих до разрядки.	game/Town/Church/Church.rpy	433	"[what]"
church_georgett_sex_4b9788f1		Вдруг вы замечаете, как кто-то наблюдает за вами из тени. Вы извещаете об этом свою подругу, та всматривается в тени и вдруг призывно машет рукой. Наблюдателем оказывается Лизетта, она выходит из своего укрытия и садится рядом с вами.	game/Town/Church/Church.rpy	436	"[what]"
church_georgett_sex_8c2f3ee3		«Лизетточка, доченька, видишь, мы с г-ном Стефаном трахаемся. Если хочешь посмотреть - то смотри. Только тихо». С этими словами ваша подруга возобновила свои движения. Лизетта же, смотря на вас, медленно возбуждается и начинает ласкать себя через одежду.	game/Town/Church/Church.rpy	437	"[what]"
church_georgett_sex_c716d8a5		Вы сношаетесь минут десять, когда ваша подружка не выдерживает, и сжав зубы, чтобы не застонать, кончает. Сразу следом за ней кончаете и вы, заполняя ее незащищенную матку своей спермой. Жоржетта встает с вашего члена и протирает лобок подолом платья, вы же быстро натягиваете приспущенные штаны.	game/Town/Church/Church.rpy	440	"[what]"
church_georgett_sex_f7fff23d		«Мама, он что, в тебя кончил?» - вдруг раздается голосок. «Шшш, доченька, ну конечно в меня, я же тебе говорила что ничего в этом страшного нет.»	game/Town/Church/Church.rpy	443	"[what]"
FridayDance_37d6e21c		Вы находитесь на рыночной площади в пятничный вечер, когда здесь проходят городские танцы.	game/Town/Market/FridayDance.rpy	36	"[what]"
FridayDance_c34dcc8b		[navigation_only_message()]	game/Town/Market/FridayDance.rpy	37	"[what]"
FridayDance_fb7c3ba3		[navigation_only_time_note()]	game/Town/Market/FridayDance.rpy	38	"[what]"
FridayDance_818c1424		Вы находитесь на рыночной площади. Сейчас вечер пятницы и площадь расчищена от лотков и палаток, которые занимают ее в обычное время. На стенах домов, на колоннах, в общем всюду, висят факелы освещающие праздник хоть и тусклым и колеблющимся, но светом. А народу, похоже, собралось больше чем днем. Кажется полгорода пришло сюда послушать музыку, которую играет маленький оркестр, стоящий на возвышении в центре площади. Ну и конечно потанцевать, куда же без этого. 	game/Town/Market/FridayDance.rpy	45	"[what]"
FridayDance_b6d20536		В северо-восточном углу площади, под навесом с изображением вставшего на дыбы жеребца, такого же как на вывеске вашего трактира, раздают вино и закуску. Бесплатная выпивка приманивает толпы народа, которые, после посещения вашего ларька, отправляются праздновать дальше уже под шофе, что придает веселью дополнительный колорит.	game/Town/Market/FridayDance.rpy	48	"[what]"
FridayDance_7e7b93cd		Вы видите всех своих знакомых. Что вы собираетесь делать?	game/Town/Market/FridayDance.rpy	53	"[what]"
friday_dance_menu_c74bcf21		[result]	game/Town/Market/FridayDance.rpy	69	"[what]"
friday_dance_menu_c74bcf21_1		[result]	game/Town/Market/FridayDance.rpy	89	"[what]"
friday_dance_menu_03a763ac		Вы прошлись по площади, ища вдовушку Блэнкеншип, и нашли ее болтающей с другими торговками.	game/Town/Market/FridayDance.rpy	96	"[what]"
friday_dance_menu_c74bcf21_2		[result]	game/Town/Market/FridayDance.rpy	108	"[what]"
friday_dance_menu_75b7d6f4		Вы входите в круг танцующих увереннее прежнего. Ритм уже понятен, и несколько девушек улыбаются, когда вы без запинки меняете шаг.	game/Town/Market/FridayDance.rpy	118	"[what]"
friday_dance_menu_d0a83e26		Вы входите в круг танцующих и подхватываете простой шаг. Сначала выходит неловко, но музыка быстро затягивает.	game/Town/Market/FridayDance.rpy	120	"[what]"
friday_dance_menu_2456c23f		Вы подхватываете ритм хлопками у помоста. Музыканты играют живее, а подвыпившая толпа отвечает шумным одобрением.	game/Town/Market/FridayDance.rpy	129	"[what]"
friday_dance_menu_11ff700e		Вы подхватываете ритм хлопками у помоста. Музыканты замечают поддержку и ускоряют мелодию, вытягивая на площадь еще несколько пар.	game/Town/Market/FridayDance.rpy	131	"[what]"
friday_dance_menu_c00bd807		Праздник закончился и народ расходится.	game/Town/Market/FridayDance.rpy	135	"[what]"
friday_dance_menu_11332c3c		[AddDancePhraseTmp]	game/Town/Market/FridayDance.rpy	144	"[what]"
CheckIfAmandaGoneDance_b88bf88c		Неожиданно вы заметили, что Аманда торопиться куда-то прочь под ручку с мессиром Легаре.	game/Town/Market/FridayDance.rpy	152	"[what]"
FridayDanceCounterShow_62ef09f7		Осталось еще [5-FridayDancesCount] танцев, до того как все разойдутся.	game/Town/Market/FridayDance.rpy	162	"[what]"
FridayDanceCounterShow_467a6738		Настроение праздника: [FridayDanceMood]. Ритм: [FridayDanceRhythm]. Внимание толпы: [FridayDanceAttention].	game/Town/Market/FridayDance.rpy	164	"[what]"
FridayDanceCounterShow_c00bd807		Праздник закончился и народ расходится.	game/Town/Market/FridayDance.rpy	166	"[what]"
street_tavern_object_menu_ade10899		[_street_object.description]	game/Town/StreetTavern.rpy	173	"[what]"
street_tavern_object_menu_dbfc935b		[_selected_street_action.target]	game/Town/StreetTavern.rpy	193	"[what]"
StreetTavernExamineSignboard_466c9900		Вывеска выглядит старой и выцветшей. Она уже давно просится в руки хорошего мастера.	game/Town/StreetTavern.rpy	209	"[what]"
StreetTavernExamineSignboard_5d6d044e		Мастер Драупнир как раз приводит вывеску в порядок. Лучше не мешать ему за работой.	game/Town/StreetTavern.rpy	211	"[what]"
StreetTavernExamineSignboard_9a93a372		Теперь вывеска действительно выглядит так, словно достойна хорошего трактира.	game/Town/StreetTavern.rpy	213	"[what]"
ellona_birth_pray_6b60c7de		\nОткуда-то издалека вы услышали удивленный возглас [RealName2[GirlName]]: 'Боль ушла!'\nЗатем зазвучал радостный голос Франчески: 'Богиня услышала наши молитвы!'	game/Town/Temple/EllonaBirthPrayMenu.rpy	9	"[what]"
ellona_birth_pray_33901ec8		\nТут Эллона посмотрела на вас внимательней: 'Вижу мои дочурки наказали тебя. Они молоды и скоры на суждения. Ты ж я вижу чтишь меня, поэтому я тебя прощаю! Будь осторожнее в следующий раз.'\nВы почувствовали как чьи-то незримые пальчики умело начали массировать ваш член и мошонку. Под их прикосновениями он моментально восстал, оттопырив штаны. \nВ ушах у вас зазвенел серебристый смех: 'Теперь ты можешь опять облагодетельствовать свой игрущкой добрых девиц. Ступай!'\n\nВаша мужская сила вернулась к вам! 	game/Town/Temple/EllonaBirthPrayMenu.rpy	12	"[what]"
ellona_birth_pray_e0b1429d		\nТут Эллона посмотрела на вас с интересом: 'Вижу ты чтишь меня и моих дочерей. Такой благочестивый юноша достоин награды.' \nВы внезапно ощутили как ваш член очутился в чьем-то жарком ротике. Удивленно вы посмотрели вниз, но ваши штаны остались на вас и застегнутыми. Тем не менее вы ощущали, как кто-то вам делает минет, причем с просто потрясающей страстью и сноровкой. Долго продержаться вы не могли и не продержались, разрядившись густым потоком семени. Несмотря на то, что вы продолжали оставаться полностью одетым, кто-то невидимый с готовностью проглотил все, что вы накончали и даже облизал головку.\nЧудеса, однако, на это не закончились. Ваш опавший боец вдруг вновь воспрянул духом и стал подниматься. Незримая Эллона шепнула вам: 'Теперь ты отмечен моим благословением. Те, у кого отсосала богиня, помнят об этом до конца своих дней. И до конца своих дней они несут мой дар!'\n\nЗА ВАШЕ БЛАГОЧЕСТИЕ ЭЛЛОНА ВОЗНАГРАДИЛА ВАС СВОИМ БЛАГОСЛОВЕНИЕМ: БОЖЕСТВЕННЫМ МИНЕТОМ. ТЕПЕРЬ ВЫ МОЖЕТЕ ЕЖЕДНЕВНО КОНЧАТЬ НА ОДИН РАЗ БОЛЬШЕ.	game/Town/Temple/EllonaBirthPrayMenu.rpy	18	"[what]"
ellona_birth_pray_f08cc89d		А вы сами почувствовали как вас наполняет неуловимое чувство благости и духовности.	game/Town/Temple/EllonaBirthPrayMenu.rpy	23	"[what]"
ellona_birth_pray_72d9f27e		Молодая и красивая девица нагуляла себе ребеночка? Такие девицы мне по нраву. Пусть боль уляжется.	game/Town/Temple/EllonaBirthPrayMenu.rpy	30	"[what]"
ellona_birth_pray_bc1493df		Зачем ты побеспокоил меня зря, ничтожество?! Разве есть здесь молодуха, нуждающаяся в моей помощи?	game/Town/Temple/EllonaBirthPrayMenu.rpy	37	"[what]"
ellona_birth_pray_05d80821		Шлюха нагуляла пузо от клиента? Как же не помочь товарке по ремеслу? Пусть боль уляжется.	game/Town/Temple/EllonaBirthPrayMenu.rpy	44	"[what]"
ellona_birth_pray_78e9920e		Зачем ты побеспокоил меня зря, ничтожество?! Я не вижу здесь шлюхи, которой бы потребовалась моя помощь!	game/Town/Temple/EllonaBirthPrayMenu.rpy	51	"[what]"
ellona_birth_pray_ac7eaf4b		[RealName[GirlName]] рожает? Конечно я помогу, беременность священна! Пусть боль уляжется.	game/Town/Temple/EllonaBirthPrayMenu.rpy	57	"[what]"
ellona_birth_pray_31960197		Жених обрюхатил невесту не дожидаясь свадьбы? Благословенны те свадьбы и те пары, где невеста приходит в церковь на последних месяцах, или вовсе с толпой карапузов! Пусть боль уляжется.	game/Town/Temple/EllonaBirthPrayMenu.rpy	66	"[what]"
ellona_birth_pray_9ecf3dea		Как ты посмел оторвать меня от любимого мужа и семьи, червь?! Я не вижу здесь ни страстной жены, ни влюбленной невесты!	game/Town/Temple/EllonaBirthPrayMenu.rpy	73	"[what]"
ellona_birth_pray_3276bd7f		Я вижу здесь страстную женщину которую ее страсть ввела в положение. Да пребудет с ней мое благословение! Пусть боль уляжется.	game/Town/Temple/EllonaBirthPrayMenu.rpy	80	"[what]"
ellona_birth_pray_2ce7bcf7		Жалкий смертный, как ты посмел оторвать меня от моих игрушек?! Я не вижу здесь ни одной настоящей женщины, которой хотелось бы помочь, я вижу лишь одних стеснительных клуш, что краснеют при слове хуй!	game/Town/Temple/EllonaBirthPrayMenu.rpy	87	"[what]"
GiveBirth_77dc7b91		Вы спокойно себе шли по своим делам, как вдруг услышали крик о помощи.	game/Town/Temple/GiveBirth.rpy	53	"[what]"
GiveBirth_36dd5fa8		Голоса Мелиссы с Амандой звали вас: "Стефан, помоги скорее, у Сандры начались схватки."	game/Town/Temple/GiveBirth.rpy	55	"[what]"
GiveBirth_4162ab8c		Вы поспешили домой и нашли Сандру лежащей на кровати в ее комнате и тихо постанывающей.	game/Town/Temple/GiveBirth.rpy	56	"[what]"
GiveBirth_bf6ef80e		До вас донесся голос Сандры: "Стефан, нужна твоя помощь, у [real_name2] отошли воды."	game/Town/Temple/GiveBirth.rpy	58	"[what]"
GiveBirth_b8763a2f		Вы кинулись домой на помощь [real_name3]. Она лежала на кровати в своей комнате и тихо стонала.	game/Town/Temple/GiveBirth.rpy	59	"[what]"
GiveBirth_43b5ca2e		До вас донесся растерянный голос Эдди: "Стефан, Бекки рожает, чо делать-то? Чо делать? Помоги, будь другом!"	game/Town/Temple/GiveBirth.rpy	61	"[what]"
GiveBirth_05192df5		Будучи по своей природе отзывчивым парнем, вы побежали к лавке Ребекки. Вдовушка, несмотря на схватки, уже ждала вас в гостиной.	game/Town/Temple/GiveBirth.rpy	62	"[what]"
GiveBirth_c29ec8a9		До вас донесся голос Жоржетты: "Стефан, если не сложно, помоги. Моя Лизка, как ты знаешь, понесла и теперь рожает. Помоги ее до храма отвести."	game/Town/Temple/GiveBirth.rpy	64	"[what]"
GiveBirth_edb7d226		Помочь вам было не трудно, так что вы поспешили за шлюхой-мамой. Беременная шлюха-доча лежала на кровати в своей комнате и стонала.	game/Town/Temple/GiveBirth.rpy	65	"[what]"
GiveBirth_6e7d902b		До вас донесся взволнованный голосочек Лизетты: "Стефанчик, миленький, Жоржетта там сейчас от бремени разрешится. Помоги, а?"	game/Town/Temple/GiveBirth.rpy	67	"[what]"
GiveBirth_8de61351		"Почему бы и не помочь хорошему человеку?" подумали вы и пошли за Лизеттой. Жоржетта, как выяснилось, стойко переносила схватки и была уже почти готова отправляться в храм.	game/Town/Temple/GiveBirth.rpy	68	"[what]"
GiveBirth_7b4f190d		До вас донесся голос Бекки: "Стефан, у моей Ингочки схватки начались. А Лукаса чего-то нигде нет. Может поможешь мне ее в храм отвести?"	game/Town/Temple/GiveBirth.rpy	70	"[what]"
GiveBirth_6a08b55e		Врожденная доброта не позволила вам отказать и вы поспешили в дом вдовы, где и нашли стонущую Ингу.	game/Town/Temple/GiveBirth.rpy	71	"[what]"
give_birth_menu_8ef4e6fc		"Не волнуйся, все будет хорошо," сказали вы [real_name3].	game/Town/Temple/GiveBirth.rpy	78	"[what]"
give_birth_menu_6b9b6b37		"А я и не волнуюсь," ответила вам опытная проститутка. "Не первый раз залетаю от клиентов, не первый раз от них рожаю. Вон старшенькая моя Лизка какая уже вымахала! Какая красотулечка-мулаточка!"	game/Town/Temple/GiveBirth.rpy	81	"[what]"
give_birth_menu_f530049c		"Ой, Жоржетта, ты чего?" засмущалась красотулечка.	game/Town/Temple/GiveBirth.rpy	83	"[what]"
give_birth_menu_20af6b55		"А ведь не накончай мне тогда те трое негров полную пизденку, не было бы тебя! А я ведь даже имен их не спросила!"	game/Town/Temple/GiveBirth.rpy	84	"[what]"
give_birth_menu_072ed760		Лизетта от такого рассказа о своем батяне густо покраснела.	game/Town/Temple/GiveBirth.rpy	85	"[what]"
give_birth_menu_f530049c_1		"Ой, Жоржетта, ты чего?" засмущалась красотулечка.	game/Town/Temple/GiveBirth.rpy	87	"[what]"
give_birth_menu_20af6b55_1		"А ведь не накончай мне тогда те трое негров полную пизденку, не было бы тебя! А я ведь даже имен их не спросила!"	game/Town/Temple/GiveBirth.rpy	88	"[what]"
give_birth_menu_f3efff58		"Жоржетта, ты у меня такая блядь!" воскликнула благодарная дочка. "Я тоже буду такой же блядью!"	game/Town/Temple/GiveBirth.rpy	89	"[what]"
give_birth_menu_4a9484df		"Ладно, Стефан, хватит трепаться, пошли скорее в храм, а то у меня уже схватки усиливаются!" подытожила Жоржетта.	game/Town/Temple/GiveBirth.rpy	92	"[what]"
give_birth_menu_aecbb205		"Как же не волноваться," захныкала Лизетта. "Мне ведь всего-то [age_girls.get(GirlName, 99)], годочков, а я уже мамой стану."	game/Town/Temple/GiveBirth.rpy	96	"[what]"
give_birth_menu_dfeda8fc		"Ха, мамой она станет!" воскликнула Жоржетта. "А я в [age_girls.get("georgett", 99)] бабушкой получается стану! Меня девки будут "Бабой Жоржи" подкалывать, знаю я их."	game/Town/Temple/GiveBirth.rpy	97	"[what]"
give_birth_menu_c7aca909		"Все ты, Жоржетта, только о себе и думаешь," упрекнула ее Лизетта. "Нет, чтобы посочувствовать!"	game/Town/Temple/GiveBirth.rpy	98	"[what]"
give_birth_menu_c3fad6ce		"Ха, а чего ты ожидала? Ты у меня уже созревшая девочка. В тебя мужики каждый день спускают. И платят, между прочим, за это не так уж и плохо. Сразу понятно было, что ты пузо себе быстро нагуляешь. Так и вышло! Не реви и не хнычь, а пошли скорее в храм, а то прямо здесь родишь."	game/Town/Temple/GiveBirth.rpy	99	"[what]"
give_birth_menu_fbd6c31a		Впрочем, несмотря на все свое красноречие, старшая шлюха так до конца и не смогла убедить молоденькую: Лизетта продолжала всхлипывать.	game/Town/Temple/GiveBirth.rpy	100	"[what]"
